relation_token_span_ids	ent1_ent2_start	ent1	ent2	label	label_id	ent1_type	ent2_type	ent1_id	ent2_id	ent1_cui	ent2_cui	doc_id	text
	(10, 17)	sunitinib	hypertension	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3624	The more common grade 3 or 4 adverse effects of [s1]sunitinib[e1] include [s2]hypertension[e2]  fatigue, hand-foot syndrome, elevated lipase and lymphopenia.
	(10, 31)	sunitinib	lymphopenia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3625	The more common grade 3 or 4 adverse effects of [s1]sunitinib[e1] include hypertension, fatigue, hand-foot syndrome, elevated lipase and [s2]lymphopenia[e2] 
	(0, 8)	Divalproex sodium	eosinophilic pleural effusion	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3626	 [s1]Divalproex sodium[e1] induced [s2]eosinophilic pleural effusion[e2] 
	(20, 29)	Depakote	dyspnea	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3627	We report a case of 48-year-old woman with seizure disorder on divalproex sodium  [s1]Depakote[e1]  who presented with [s2]dyspnea[e2] 
	(15, 31)	divalproex sodium	dyspnea	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3628	We report a case of 48-year-old woman with seizure disorder on [s1]divalproex sodium[e1] (Depakote) who presented with [s2]dyspnea[e2] 
	(2, 13)	Depakote	effusion	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3629	Withdrawal of [s1]Depakote[e1] resulted in resolution of the [s2]effusion[e2] 
	(0, 8)	Flurbiprofen	acute tubulointerstitial nephritis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3630	 [s1]Flurbiprofen[e1] associated [s2]acute tubulointerstitial nephritis[e2] 
	(9, 28)	acute tubulointerstitial nephritis	flurbiprofen	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3631	We report a case of biopsy-proven [s1]acute tubulointerstitial nephritis[e1] associated with a second course of [s2]flurbiprofen[e2]  a nonsteroidal anti-inflammatory drug of the propionic acid class.
	(0, 18)	Stupor	valproate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3632	 [s1]Stupor[e1] and fast activity on electroencephalography in a child treated with [s2]valproate[e2] 
	(11, 17)	valproate	stupor	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3633	The case of a 4-year-old girl with [s1]valproate[e1] induced [s2]stupor[e2] and electroencephalographic pattern of increased fast activity is reported.
	(0, 14)	Localized dyskeratotic plaque	sorafenib	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3634	 [s1]Localized dyskeratotic plaque[e1] with milia associated with [s2]sorafenib[e2] 
	(8, 14)	milia	sorafenib	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3635	Localized dyskeratotic plaque with [s1]milia[e1] associated with [s2]sorafenib[e2] 
	(7, 27)	atypical localized cutaneous eruption	sorafenib	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3636	This article presents a case of an [s1]atypical localized cutaneous eruption[e1] with an unusual course and protracted resolution time associated with [s2]sorafenib[e2] therapy.
	(12, 25)	tigecycline	acute pancreatitis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3637	According to the Naranjo adverse drug reaction probability scale, [s1]tigecycline[e1] was the probable cause of her [s2]acute pancreatitis[e2] 
	(4, 23)	tigecycline	acute pancreatitis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3638	Following 7 days of [s1]tigecycline[e1] she developed severe abdominal pain and elevated pancreatic enzymes suggesting [s2]acute pancreatitis[e2] 
	(4, 17)	tigecycline	elevated pancreatic enzymes	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3639	Following 7 days of [s1]tigecycline[e1] she developed severe abdominal pain and [s2]elevated pancreatic enzymes[e2] suggesting acute pancreatitis.
	(4, 13)	tigecycline	severe abdominal pain	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3640	Following 7 days of [s1]tigecycline[e1] she developed [s2]severe abdominal pain[e2] and elevated pancreatic enzymes suggesting acute pancreatitis.
	(20, 28)	tigecycline	acute pancreatitis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3641	Pancreatitis has been associated with the tetracycline class of antibiotics and concerns about [s1]tigecycline[e1] induced [s2]acute pancreatitis[e2] have recently been raised.
	(0, 8)	Tigecycline	acute pancreatitis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3642	 [s1]Tigecycline[e1] induced [s2]acute pancreatitis[e2]  case report and literature review.
	(18, 25)	abdominal pain	tigecycline	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3643	We recommend that clinicians monitor patients for signs and symptoms of pancreatitis, including [s1]abdominal pain[e1]  during treatment with [s2]tigecycline[e2] 
	(12, 25)	pancreatitis	tigecycline	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3644	We recommend that clinicians monitor patients for signs and symptoms of [s1]pancreatitis[e1]  including abdominal pain, during treatment with [s2]tigecycline[e2] 
	(2, 10)	polymyositis	leuprolide acetate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3645	Drug induced [s1]polymyositis[e1] secondary to [s2]leuprolide acetate[e2] (Lupron) therapy for prostate carcinoma.
	(2, 16)	polymyositis	Lupron	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3646	Drug induced [s1]polymyositis[e1] secondary to leuprolide acetate  [s2]Lupron[e2]  therapy for prostate carcinoma.
	(8, 21)	myositis	leuprolide acetate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3647	We report a case of biopsy proven [s1]myositis[e1] whose symptoms began within 10 days of receiving [s2]leuprolide acetate[e2] therapy for prostate cancer.
	(0, 8)	Aripiprazole	hiccups	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3648	 [s1]Aripiprazole[e1] induced [s2]hiccups[e2]  a case report.
	(12, 26)	hiccups	aripiprazole	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3649	We report a patient of organic bipolar affective disorder who developed [s1]hiccups[e1] with the atypical antipsychotic [s2]aripiprazole[e2] 
	(6, 17)	rhabdomyolysis	sertraline	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3650	CONCLUSIONS: This patient's [s1]rhabdomyolysis[e1] was probably induced by [s2]sertraline[e2] therapy.
	(13, 23)	sertraline	rhabdomyolysis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3651	DISCUSSION: The Naranjo probability scale indicated a probable relationship between [s1]sertraline[e1] treatment and the onset of [s2]rhabdomyolysis[e2] 
	(7, 13)	sertraline	rhabdomyolysis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3652	OBJECTIVE: To describe a case of [s1]sertraline[e1] induced [s2]rhabdomyolysis[e2] in an elderly patient with dementia and comorbidities.
	(0, 6)	Sertraline	rhabdomyolysis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3653	 [s1]Sertraline[e1] induced [s2]rhabdomyolysis[e2] in an elderly patient with dementia and comorbidities.
	(19, 27)	sertraline	rhabdomyolysis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3654	The patient's other comorbidities and medications have not been suggested as possible interactions with [s1]sertraline[e1] that can cause [s2]rhabdomyolysis[e2] 
	(0, 15)	Tumor lysis syndrome	cisplatin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3655	 [s1]Tumor lysis syndrome[e1] after transcatheter arterial infusion of [s2]cisplatin[e2] and embolization therapy for liver metastases of melanoma.
	(2, 11)	priapism	olanzapine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3656	He had [s1]priapism[e1] following the use of [s2]olanzapine[e2] 
	(0, 7)	Priapism	olanzapine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3657	 [s1]Priapism[e1] associated with [s2]olanzapine[e2] 
	(1, 10)	ketamine	damage to the urinary tract	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3658	Can [s1]ketamine[e1] prescribed for pain cause [s2]damage to the urinary tract[e2] 
	(3, 13)	damage to the urothelium	ketamine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3659	Possible mechanisms for [s1]damage to the urothelium[e1] by [s2]ketamine[e2] are suggested.
	(11, 29)	ketamine	urological symptoms	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3660	Presentation of three palliative care patients who were given [s1]ketamine[e1] as an analgesic and subsequently developed significant and debilitating [s2]urological symptoms[e2] 
	(8, 18)	lopinavir	arrhythmias	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3661	These two cases highlight the importance of considering [s1]lopinavir[e1] ritonavir induced [s2]arrhythmias[e2] when dealing with HIV-positive individuals.
	(11, 18)	ritonavir	arrhythmias	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3662	These two cases highlight the importance of considering lopinavir [s1]ritonavir[e1] induced [s2]arrhythmias[e2] when dealing with HIV-positive individuals.
	(0, 11)	Transient cardiac arrhythmias	lopinavir	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3663	 [s1]Transient cardiac arrhythmias[e1] related to [s2]lopinavir[e2] ritonavir in two patients with HIV infection.
	(0, 14)	Transient cardiac arrhythmias	ritonavir	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3664	 [s1]Transient cardiac arrhythmias[e1] related to lopinavir [s2]ritonavir[e2] in two patients with HIV infection.
	(0, 8)	Colitis	infliximab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3665	 [s1]Colitis[e1] as a manifestation of [s2]infliximab[e2] associated disseminated cryptococcosis.
	(6, 14)	infliximab	disseminated cryptococcosis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3666	Colitis as a manifestation of [s1]infliximab[e1] associated [s2]disseminated cryptococcosis[e2] 
	(4, 27)	carbamazepine	aggressive behavior	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3667	After three weeks of [s1]carbamazepine[e1] therapy, the patient arrived at the emergency department (ED) with severe agitation and [s2]aggressive behavior[e2] 
	(4, 24)	carbamazepine	severe agitation	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3668	After three weeks of [s1]carbamazepine[e1] therapy, the patient arrived at the emergency department (ED) with [s2]severe agitation[e2] and aggressive behavior.
	(0, 8)	Carbamazepine	hyperammonemia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3669	 [s1]Carbamazepine[e1] induced [s2]hyperammonemia[e2] 
	(13, 23)	hyperammonemia	carbamazepine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3670	CONCLUSION: A 26-year-old man with bipolar disorder developed [s1]hyperammonemia[e1] three weeks after initiating [s2]carbamazepine[e2] therapy.
	(4, 12)	elevated serum ammonia levels	valproic acid	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3671	He had also developed [s1]elevated serum ammonia levels[e1] while on [s2]valproic acid[e2] 
	(5, 13)	carbamazepine	hyperammonemia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3672	PURPOSE: A case of [s1]carbamazepine[e1] induced [s2]hyperammonemia[e2] is presented.
	(0, 7)	Adriamycin	cardiomyopathy	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3673	 [s1]Adriamycin[e1] induced [s2]cardiomyopathy[e2] aggravated by cis-platinum nephrotoxicity requiring dialysis.
	(12, 17)	cis-platinum	nephrotoxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3674	Adriamycin-induced cardiomyopathy aggravated by [s1]cis-platinum[e1]  [s2]nephrotoxicity[e2] requiring dialysis.
	(30, 36)	adriamycin	cardiotoxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3675	Complications of chemotherapy for a synovial sarcoma in an eight-year old boy included cisplatinum nephrotoxicity and [s1]adriamycin[e1]  [s2]cardiotoxicity[e2] 
	(19, 25)	cisplatinum	nephrotoxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3676	Complications of chemotherapy for a synovial sarcoma in an eight-year old boy included [s1]cisplatinum[e1]  [s2]nephrotoxicity[e2] and adriamycin cardiotoxicity.
	(10, 45)	jaundice	adalimumab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3677	A 65-year-old female patient presented with [s1]jaundice[e1] followed 2 days later by severe dyspnea and tachypnea which worsened when patient was lying flat, 1 week after the fourth dose of [s2]adalimumab[e2] 
	(18, 45)	severe dyspnea	adalimumab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3678	A 65-year-old female patient presented with jaundice followed 2 days later by [s1]severe dyspnea[e1] and tachypnea which worsened when patient was lying flat, 1 week after the fourth dose of [s2]adalimumab[e2] 
	(24, 45)	tachypnea	adalimumab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3679	A 65-year-old female patient presented with jaundice followed 2 days later by severe dyspnea and [s1]tachypnea[e1] which worsened when patient was lying flat, 1 week after the fourth dose of [s2]adalimumab[e2] 
	(3, 16)	acute respiratory failure	adalimumab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3680	A case of [s1]acute respiratory failure[e1] due to diaphragmatic weakness following [s2]adalimumab[e2] therapy for psoriasis is described.
	(0, 13)	Acute bilateral phrenic neuropathy	adalimumab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3681	 [s1]Acute bilateral phrenic neuropathy[e1] following treatment with [s2]adalimumab[e2] 
	(4, 26)	SJS	TMP-Sx	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3682	The potential development of [s1]SJS[e1] TEN, a severe life-threatening illness, emphasizes the need for judicious use of [s2]TMP-Sx[e2] and close monitoring and follow-up for patients who were given TMP-Sx for SSTIs.
	(6, 25)	TEN	TMP-Sx	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3683	The potential development of SJS [s1]TEN[e1]  a severe life-threatening illness, emphasizes the need for judicious use of [s2]TMP-Sx[e2] and close monitoring and follow-up for patients who were given TMP-Sx for SSTIs.
	(17, 37)	SJS	TMP-Sx	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3684	We report a case of Stevens-Johnson syndrome/toxic epidermal necrolysis  [s1]SJS[e1] TEN) secondary to trimethoprim-sulfamethoxazole  [s2]TMP-Sx[e2]  therapy for presumed community-associated methicillin-resistant Staphylococcus aureus (CA-MRSA) infection.
	(17, 25)	SJS	trimethoprim-sulfamethoxazole	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3685	We report a case of Stevens-Johnson syndrome/toxic epidermal necrolysis  [s1]SJS[e1] TEN) secondary to [s2]trimethoprim-sulfamethoxazole[e2] (TMP-Sx) therapy for presumed community-associated methicillin-resistant Staphylococcus aureus (CA-MRSA) infection.
	(5, 38)	Stevens-Johnson syndrome	TMP-Sx	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3686	We report a case of [s1]Stevens-Johnson syndrome[e1] toxic epidermal necrolysis (SJS/TEN) secondary to trimethoprim-sulfamethoxazole  [s2]TMP-Sx[e2]  therapy for presumed community-associated methicillin-resistant Staphylococcus aureus (CA-MRSA) infection.
	(5, 26)	Stevens-Johnson syndrome	trimethoprim-sulfamethoxazole	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3687	We report a case of [s1]Stevens-Johnson syndrome[e1] toxic epidermal necrolysis (SJS/TEN) secondary to [s2]trimethoprim-sulfamethoxazole[e2] (TMP-Sx) therapy for presumed community-associated methicillin-resistant Staphylococcus aureus (CA-MRSA) infection.
	(20, 37)	TEN	TMP-Sx	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3688	We report a case of Stevens-Johnson syndrome/toxic epidermal necrolysis (SJS [s1]TEN[e1]  secondary to trimethoprim-sulfamethoxazole  [s2]TMP-Sx[e2]  therapy for presumed community-associated methicillin-resistant Staphylococcus aureus (CA-MRSA) infection.
	(20, 25)	TEN	trimethoprim-sulfamethoxazole	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3689	We report a case of Stevens-Johnson syndrome/toxic epidermal necrolysis (SJS [s1]TEN[e1]  secondary to [s2]trimethoprim-sulfamethoxazole[e2] (TMP-Sx) therapy for presumed community-associated methicillin-resistant Staphylococcus aureus (CA-MRSA) infection.
	(9, 38)	toxic epidermal necrolysis	TMP-Sx	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3690	We report a case of Stevens-Johnson syndrome [s1]toxic epidermal necrolysis[e1] (SJS/TEN) secondary to trimethoprim-sulfamethoxazole  [s2]TMP-Sx[e2]  therapy for presumed community-associated methicillin-resistant Staphylococcus aureus (CA-MRSA) infection.
	(9, 26)	toxic epidermal necrolysis	trimethoprim-sulfamethoxazole	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3691	We report a case of Stevens-Johnson syndrome [s1]toxic epidermal necrolysis[e1] (SJS/TEN) secondary to [s2]trimethoprim-sulfamethoxazole[e2] (TMP-Sx) therapy for presumed community-associated methicillin-resistant Staphylococcus aureus (CA-MRSA) infection.
	(2, 16)	Spontaneous hemothorax	LMWH	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3692	CONCLUSIONS: [s1]Spontaneous hemothorax[e1] is a rare phenomenon in conjunction with [s2]LMWH[e2] but should be considered in cases of acute respiratory distress following commencement of LMWH.
	(8, 17)	dalteparin	acute respiratory distress	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3693	On day 4, following 3 doses of [s1]dalteparin[e1]  the patient developed [s2]acute respiratory distress[e2] attributable to a massive right hemothorax confirmed by computed tomography pulmonary angiography (CTPA) and intercostal drainage of 1500 mL of frank blood.
	(0, 18)	Spontaneous hemothorax	heparin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3694	 [s1]Spontaneous hemothorax[e1] following anticoagulation with low-molecular-weight [s2]heparin[e2] 
	(0, 19)	Acute ocular ischemic change	bevacizumab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3695	 [s1]Acute ocular ischemic change[e1] may be associated with intravitreal injection of [s2]bevacizumab[e2] in patients with vascular compromised diabetic retinopathy and/or underlying stenosis of the carotid artery.
	(0, 17)	Acute vision loss	avastin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3696	 [s1]Acute vision loss[e1] after intravitreal injection of bevacizumab  [s2]avastin[e2]  associated with ocular ischemic syndrome.
	(0, 12)	Acute vision loss	bevacizumab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3697	 [s1]Acute vision loss[e1] after intravitreal injection of [s2]bevacizumab[e2] (avastin) associated with ocular ischemic syndrome.
	(15, 22)	avastin	ocular ischemic syndrome	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3698	Acute vision loss after intravitreal injection of bevacizumab  [s1]avastin[e1]  associated with [s2]ocular ischemic syndrome[e2] 
	(10, 24)	bevacizumab	ocular ischemic syndrome	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3699	Acute vision loss after intravitreal injection of [s1]bevacizumab[e1] (avastin) associated with [s2]ocular ischemic syndrome[e2] 
	(16, 35)	acute retinal ischemic change	bevacizumab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3700	AIM: To report a patient with diabetic rubeosis who suffered from [s1]acute retinal ischemic change[e1] and stroke after intravitreal injection of [s2]bevacizumab[e2] 
	(25, 35)	stroke	bevacizumab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3701	AIM: To report a patient with diabetic rubeosis who suffered from acute retinal ischemic change and [s1]stroke[e1] after intravitreal injection of [s2]bevacizumab[e2] 
	(11, 28)	bevacizumab	carotid insufficiency	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3702	CONCLUSIONS: Patients receiving intravitreal injections of [s1]bevacizumab[e1] should be evaluated for potential systemic risk factors such as [s2]carotid insufficiency[e2]  coagulopathy and poorly controlled diabetes mellitus.
	(11, 36)	bevacizumab	coagulopathy	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3703	CONCLUSIONS: Patients receiving intravitreal injections of [s1]bevacizumab[e1] should be evaluated for potential systemic risk factors such as carotid insufficiency, [s2]coagulopathy[e2] and poorly controlled diabetes mellitus.
	(11, 41)	bevacizumab	poorly controlled diabetes mellitus	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	3704	CONCLUSIONS: Patients receiving intravitreal injections of [s1]bevacizumab[e1] should be evaluated for potential systemic risk factors such as carotid insufficiency, coagulopathy and [s2]poorly controlled diabetes mellitus[e2] 
